,Perpetuum FSH/C,Enocean Eco 100,Clarkson U prototype,Michigan U PFIG,U Texas prototype Induc Vib,Seiko Kinetic watch,AA battery harvester,Socket,Kinetic flashlight,MIDE Voiture,Bistable buckling harvester,Heel-impact shoe harvester,Innowattech road/rail,Piezo backpack straps,U Texas prototype Piezo Vib,WindTamer,Leviathan,Enviro Engergies,Four Seasons,Humdinger Wind Belt,Michigan U piezo flag,Nova Energy tuna turbine,Columbia Power Manta buoy,Wing Wave Generator,Solar heat engine w/ mirrors,Tracking system,Inflatable mat,Big Belly trash compactor,Transparent film on window,Seiko Solar watch,Seiko Thermic watch,Enocean ECT 310 Perpetuum,Micropelt TE-power probe,Micropelt TE-power ring,Micropelt STM-PEM,Solar powered Sterling engine,Solar/wind streetlamp,Kinesis wind/solar,Hymini wind/solar/crank,74 Chevy Tailgate Support-RBS,Air Compressor 22,B&D Cordless Screwdriver,B&D Elec. Polisher,B&D Weed Trimmer,Battery Op. Toothbrush,Bissel Hand Vacuum,Black & Decker Elec. Knife,Black & Decker Sander,Braun Hand Blender,Bubble Machine,Bumble Ball Toy,Cadillac Slide-Out Visor-RBS,Corvette Vac 23,Crossfire Game,Dazey Fruit & Veg. Stripper-RBS,De walt sander,Dremel Electric Engraver-RBS,Durabuilt Hand Vacuum,Electric Can Opener,Electric Pencil Sharpener,Ertl Bumble Ball,F.Price Remote Control Car,Fisher Price Bubble Mower,Green Eagle Putting Cup,Hair Dryer,Hamilton  Elec. Mixer,Horseman Swimming Toy,Hot Glue Gun 21,Humidifier,Krups Cheese Grater,Mattel Bubble Extinguisher,Mini Pro Hair Dryer,Moen Kitchen Water Faucet,Mr. Coffee Coffee Maker-RBS,Mr. Coffee Iced Tea Maker-RBS,OverRider Toy Car,Paint Sprayer,Pneumatic Air Ratchet,Portable Fan,Power Caulk 20,Presto Popcorn Popper,Presto Salad Shooter,Radio Controlled Truck,Real Power Tool Shop,Regal Ware Electric Knife,SKIL Power Screwdriver-RBS,Salon Series 795 Hair Dryer,Salton Sandwich Maker,Stamp Machine 17,Super Maxx Ball Shooter-RBS,Takka-1000 Pasta Machine,Tape Rewinder 22,Toy Solar Car,Upright Vacuum Cleaner,Wagner Paint Roller,West Bend Iced Tea Maker-RBS,West Bend Mixer,WestBend Food Processor,Wet/Dry Vacuum,bicycle brake 18
OverRider Toy Car,22.988295135236534,32.28944374685699,37.733530506241394,33.153440347004434,43.13966239378164,55.900863848077414,52.832764507162466,39.349066291125126,48.05377964800867,30.634594553184005,21.542175366746097,43.13966239378165,16.973780777997632,26.218500459417267,48.52052780456399,50.992402625245965,43.57159952300666,46.67001026875052,42.26055597688421,30.521014031439854,33.48339694534222,50.992402625245965,32.28944374685699,33.48339694534222,45.832696243418425,51.20397632924097,49.756360718779284,70.44046114590122,20.390916845996138,50.938897828195856,63.98943209205103,40.44038696597071,40.4583577459747,36.42448962568118,32.289443746856996,44.41862197897617,57.51031448774386,68.95947804916946,77.43958991383553,1.4318645319039836,3.8700663289559643,4.4690571844023586,3.8286728252790008,1.5989256578121211,3.8208488027171477,1.5600108288749452,3.299843182490972,3.3417947283873812,1.6648158625544578,1.2999044471166699,0.8726026384807639,1.9354302289109213,4.101037724255755,1.7610131667706195,4.652469433955777,4.670828392549698,1.5970018893801452,3.9787879158417723,2.5567253416589675,3.7369729585137357,1.0626610334293023,3.44984560275801,1.7667413981696636,1.7270690283610315,5.33597617174277,1.8991586795817772,1.1084384793035822,4.34726657805029,3.9522381548200687,4.004652199483813,1.8672444771880814,2.801564214945289,2.194052562107837,6.125460537263625,5.538165745045366,0.0,3.650995166306203,3.06417434445407,1.9109680275120144,2.398631985442885,1.3122602101537462,3.164029624664531,1.5698017200548982,2.7644140051454937,3.9556997049804834,3.824928177000237,2.9845641680699173,4.544189355537348,3.6458142444644905,2.8888402990317825,2.7576912875294113,1.4773280754757285,1.4044136299585839,1.2382371874166973,1.87626907895158,6.453010762647049,2.4715106522472046,1.1643337191619456,3.347306191797474,3.0256099712786315
Paint Sprayer,19.806192067022522,29.10051526534094,34.58167869090245,29.903857617890946,40.01181092444195,53.051336702756274,49.983523073994306,36.33713872594167,45.05526596521956,27.351274716362397,18.21680236444363,40.01181092444196,14.366084880842271,22.801622930997215,45.40922291589858,48.28675702495378,40.71949579386316,43.8197339650429,39.25452115265761,27.47359296451755,30.45206217181527,48.28675702495378,29.10051526534094,30.45206217181527,42.71382995751528,48.09910375476872,46.906937992452974,67.73596818789181,17.33096768000886,47.94274472047659,61.286033418958525,37.30172592879657,37.60299975594695,33.40445884387616,29.100515265340942,41.70644326558591,54.80688276218885,66.34319642170921,74.86623589930227,3.037896197542493,2.133105235171359,2.351911481308351,1.9225739154942705,3.635701349835362,2.2038354866933147,2.388252463135725,2.044845566466008,1.2543064040473069,2.9414777753843384,3.5364991245972734,4.173773609351085,4.714485552783267,2.1415682029685774,3.4178304790897993,2.057967746828875,1.9792364822898232,2.9570222971334155,1.9075908862873332,1.619026653723912,2.1224440866537124,3.0746807239081066,1.7347241056868052,4.935529127112399,2.78626930736661,3.078667806213424,4.015869135982299,2.8892505248754405,1.560978990357109,2.716750061607614,3.3901821703960313,2.7448495231114194,1.6177440340872284,4.869798883974067,3.0826806718817283,2.4015971900112354,3.650995166306203,0.0,2.0260901612164086,3.0513119323121973,3.1781748907435867,2.794953284462538,1.5236089170742169,3.842632800398803,5.850799305130136,1.6336591656685004,2.2147640228718193,1.6081224871246296,2.1541612437070548,3.315669134415074,1.7864157946261499,1.8230056058497974,2.721575332611083,3.726588071477587,4.0945667944806905,2.054434882923908,3.3168930660671627,1.8146042973886454,4.345864480462973,1.6750282129875058,3.964641344436365
Pneumatic Air Ratchet,20.502761576902504,29.78420585899811,35.362781939520985,30.781340266104046,40.86506789854932,53.5419308965168,50.45814751060441,36.88967430733265,45.70546151476299,28.1917930371981,19.043691997342144,40.86506789854933,14.560659755365096,23.697708068533117,46.318259922021916,48.67887283283594,41.1325115744895,44.25604164801661,39.844218958671355,27.89913616763766,30.90987936971196,48.67887283283594,29.78420585899811,30.90987936971196,43.596645378727395,49.0315706063904,47.36360349758502,68.21960820635238,17.981951250680787,48.61792803280439,61.745344083398585,38.121385867090126,37.989074672858855,33.91363083740241,29.784205858998117,42.05003249017151,55.23640183906216,66.76468343294766,75.26800187165605,2.786092671943406,2.8599467565686805,3.2747605842270193,2.637795471393868,2.8610925578713764,2.7513167889052546,2.4341207867013033,2.194776707615342,1.96747676847217,2.568091506237,2.846976333627675,3.4157583073505373,4.29060279443209,2.197292759767238,2.782188029893173,2.625630391548035,2.4730318864655474,2.7416119849362843,2.4423737635015743,1.8644138878325438,1.8771821736438834,2.778579227187015,2.528732532875531,4.409415182241379,2.446220410624702,3.591085135945513,3.6613377338320325,2.71891184091277,2.7464788580492385,2.910984901605578,2.553021411337179,2.088681069355338,1.893661732645591,4.3436941744601345,3.579087869313319,3.247467963483125,3.06417434445407,2.0260901612164086,0.0,2.013787684266078,3.0345702217180817,2.6795464720795006,1.7251249696011002,3.314534730347164,4.89677690047385,2.567276033053786,2.5281925652750754,2.256879703350354,3.3242726704421304,2.5469743932616913,2.009792619517855,1.5789600227626246,2.3887777954879064,3.020330685170815,3.718732889873198,1.7758745460238061,3.8807860049025478,1.635887018335888,3.5916231497099624,1.6637897351014936,3.0021550557808347
Portable Fan,21.591064483669776,30.986502547794558,36.53862043687604,32.036414731491966,42.02354371915478,54.58854987561404,51.51170794954865,38.0178376077497,46.80509738583666,29.45977167605593,20.238890583610143,42.02354371915478,15.994579607604956,25.042748104459434,47.464572788568645,49.68422949400325,42.214865757824796,45.327128880991104,40.96107540106871,29.051588793744184,32.06943300221585,49.68422949400325,30.986502547794558,32.06943300221585,44.74854129866716,50.1730943000742,48.425224152674666,69.14994762646874,18.96361709823255,49.7108726833523,62.694904561427535,39.287714429232246,39.08505045805059,35.055702171350376,30.98650254779456,43.09824197848356,56.21020244750632,67.69277357888967,76.18987193034768,2.2262465992281073,2.8435286841569583,4.023890050315201,3.474456831016699,2.354669763234329,2.9912911843809855,1.9101380431134918,3.0817183498564553,2.5924998730231605,2.2188892127491235,1.3807399814432326,2.3462243628869253,3.1957714010562976,2.740108844567595,2.5738855466470545,4.1018547836177435,4.052219575032709,2.2190012669765617,2.980546269495362,2.241052794819546,3.4042199116903444,1.6757464345160153,2.6178729462513113,3.0905267915835046,2.3732330989658204,4.026268133461708,1.995409236851692,1.9546813001082286,3.363511282060421,2.6989079954140944,3.853396158153002,1.6261506209109056,2.140777273591052,3.7075265724774287,5.170186580483122,4.6112801819567935,1.9109680275120144,3.0513119323121973,2.013787684266078,0.0,2.603652754422212,2.1238203738547656,2.739625808137183,1.6807613527994008,4.136414021443467,2.996649311548541,3.2281726346034123,2.177867828145597,4.115189903055786,3.658575533126504,2.1216229424198856,1.7918200583605948,1.4642436160374297,2.0762024097511875,2.5860789119447616,1.6204796071127112,5.430777850747554,1.8017147288468576,2.5165841702097578,2.2714103833907044,3.445088838730459
Power Caulk 20,22.03929572909696,31.4584930185224,36.88867919232161,32.124854791108234,42.28371462054417,55.136359793686815,52.07157801065842,38.561302817454894,47.25125267456783,29.621569178066686,20.18740037273641,42.283714620544174,15.650948007359183,24.792519100865036,47.655538940077264,50.2700678750956,42.82221890775497,45.9163518472721,41.467372834051766,29.753441324375515,32.708350698588525,50.2700678750956,31.4584930185224,32.708350698588525,44.97200748121457,50.33507054180036,48.99877857397352,69.70289328886943,19.54518855933298,50.1323230470587,63.256268173849136,39.58969041723894,39.71364371856212,35.64274316323949,31.458493018522407,43.7028815366804,56.78219433699547,68.22113910281878,76.69211255779749,1.4107075731282466,3.541194154799175,3.4536480835145977,2.4372804876990375,2.1265324226019717,2.828496925103869,1.892525904465967,2.154783130495492,2.6628967803630137,1.878092621452723,2.680576800269174,2.599216239460591,3.762913158776125,3.63920890872299,1.991175452789788,3.609556935802865,4.007348692799607,1.3711121386045915,3.2411801249177916,1.9778672452506325,3.4335933707577313,2.367491762954192,2.861564684468212,3.7862685255751756,2.3046665550638927,4.549331068879766,2.871238976997444,1.8491235209273833,3.831775573683837,3.508412326080742,3.5399359079360906,2.8867487856578093,2.3210800651372194,3.440570098199705,5.184600291970188,4.919290241156243,2.398631985442885,3.1781748907435867,3.0345702217180817,2.603652754422212,0.0,1.8544264811536544,2.930765860509323,2.6948048802097735,4.252355076917422,3.198142478412034,2.4237234949206794,2.5772346060936795,3.2332786804988927,3.810022898167826,2.2564791579317673,2.60786244797172,2.225151105902531,3.181312259809814,3.0234326597583414,1.790151097050026,5.545564506592233,2.230428428982463,3.31974255005694,3.1826295438578485,2.797623883813549
Presto Popcorn Popper,22.32294979271008,31.694387543486517,37.10541503078506,32.38598707817967,42.48634424679191,55.34516673223991,52.287174997262824,38.795652128176705,47.46071068078993,29.88674691452683,20.728459703814096,42.48634424679191,16.264069782086363,25.361384303348387,47.847330858753296,50.524626985843774,43.06428026705244,46.14835908615051,41.69222272169655,30.028090012109605,32.967029001722395,50.52462698584378,31.694387543486513,32.967029001722395,45.16888596016018,50.522330525541406,49.22204646059872,69.93457907430484,19.765615840464307,50.335453407620115,63.49390688000187,39.798877321249385,39.96740451285515,35.88821272542635,31.69438754348652,43.97008975024736,57.02724849992766,68.50330054325873,76.99232467924534,1.003257759167605,3.3238684459168595,3.6851978081581462,3.0215405677523663,1.6083695384198464,3.1705117035585,0.920676210740581,2.4284992185567837,2.6265003288998274,1.1197277485852815,1.7715175860817574,1.6417778749563914,2.5113551980918114,3.6613075245120363,1.4027546825540393,3.780568105176191,3.959692880912074,0.8455350562139865,3.4009105561761355,1.8283426280878496,3.2260282523802735,1.179800265600237,2.8223457416069704,2.7196356264967014,1.0142837507954077,4.8323547713246,2.339908763725241,0.4082689030817586,3.6279539128351264,3.580694481171247,3.653555659773728,1.8548706533156276,2.224840271798328,2.551489177753193,5.350816413287176,4.86517031342972,1.3122602101537462,2.794953284462538,2.6795464720795006,2.1238203738547656,1.8544264811536544,0.0,2.503166050385551,2.09391874764486,3.58735842521236,3.2213647452049607,3.0818484418116503,2.3198314824613857,3.5900668252702364,3.4775245335241483,2.2388160511632607,2.3267572125669056,1.2721267896993687,1.9073170338145176,1.8018749364350388,1.3903246664888746,5.722843896980222,1.9138535669933283,2.24739803307407,2.849224145987594,2.956539937774181
Presto Salad Shooter,20.480311199653208,29.65820186623526,35.20039531392994,30.561155974800105,40.67587396203702,53.67889082513324,50.58353362565019,36.89745194235683,45.71225544989443,27.98668984279438,18.95971121268515,40.67587396203703,14.587889292611438,23.50690371440731,46.10841154164935,48.74749796122447,41.21292922833092,44.35352276582667,39.85161735736484,27.937610306636234,30.918652420827666,48.747497961224475,29.658201866235263,30.91865242082767,43.3964994986325,48.81306240191648,47.47593525037705,68.35711546309814,18.130463333168027,48.62447680413325,61.86466149682505,37.944660710253174,38.04965294743335,33.92185893607899,29.658201866235267,42.08158344407925,55.33333036966207,66.86045107429074,75.35338704900929,2.81134454017299,2.661256724864339,2.6042722116236723,2.061403340226087,2.968972108158392,2.5364394770184817,2.32491155873834,1.7181312221657463,1.643138776384603,2.482478755172393,3.305598789063425,3.5550237753914358,4.1504169980521795,2.2635871510374272,2.890991447236687,2.1170963998458974,2.289750060574835,2.6301186308342936,2.394249563062471,1.162177651587134,1.5800118407059272,2.8023866238332293,2.4063955201745677,4.427132529124169,2.3917288102704295,3.7152811318232772,3.81534321203139,2.576460926905969,2.5509424885419834,2.884989864835897,2.68587220114396,2.4624438640579287,1.854632957536856,4.161497167601314,3.5764285219193637,3.1346120559293555,3.164029624664531,1.5236089170742169,1.7251249696011002,2.739625808137183,2.930765860509323,2.503166050385551,0.0,3.550518466147293,5.061210390575223,2.3481639911473553,2.168108115926337,2.0884151583987727,2.6242577216685286,3.0796756626616393,1.9902070481527518,1.8402166614037,2.5129533347138007,3.379432155891779,3.7042959430121774,1.87462293206449,3.8204330481598876,1.3170075974083033,3.8408721023481687,2.1621226688557162,3.4610657617847447
Radio Controlled Truck,22.723480217917466,32.016885475650376,37.493210889512945,33.01024640476418,42.92319617700984,55.56851369144989,52.50266431577129,38.993273833899195,47.691354197090256,30.468777692597985,21.34530420804844,42.92319617700984,17.066855028730885,26.08221461031848,48.32246555479814,50.69451990217709,43.24973872045581,46.34511681946637,41.90233117509977,30.174252988575844,33.13329891575647,50.69451990217709,32.016885475650376,33.13329891575647,45.62598737202694,51.01363181461346,49.42873462503642,70.12784090392327,20.075522398976226,50.57464996195829,63.68087752694205,40.21281905596501,40.13987974278703,36.07139379984031,32.01688547565038,44.12793266025104,57.20659276129642,68.66550782857736,77.13181559401694,2.1036778317587443,3.379827691654424,4.514504863145654,4.111707751728073,2.566801155339456,3.487782577125021,1.9552087116570067,3.821862131973248,3.2012277822547595,2.491112787766803,0.8660913432997008,2.0151761903519643,2.2160802490018563,3.9084811064292873,2.7438308924309562,4.943332397937625,4.921119084684244,2.318733619065113,3.780361808424825,2.8360896557606954,4.36160850342367,1.3410932081903342,3.0593041752024597,2.082749837634946,2.5749156145703957,4.924615610377392,0.643460031436641,1.8844758799100472,4.212120630356402,3.4859317845932067,4.762577798832244,2.100769295839645,2.677769474604654,3.1019128161025784,6.367405917614366,5.629912390624358,1.5698017200548982,3.842632800398803,3.314534730347164,1.6807613527994008,2.6948048802097735,2.09391874764486,3.550518466147293,0.0,3.4755318148001297,3.6297856998459075,3.8261175435799943,2.627147432114328,4.682793560416242,4.49466902353233,2.7707822081008104,2.6431099087941314,1.4092155324142392,1.6815586876575717,1.581732123215186,2.158164294377076,6.629203183788717,2.4627377937328108,2.2111902231394884,3.2165321765098502,3.983259509826348
Real Power Tool Shop,25.139610179953074,34.29285639896449,39.7240481320824,35.21363372331802,45.12205669071391,57.75811631277459,54.68089245796926,41.206795556073025,49.8998997994986,32.710854467592256,23.664319132398468,45.12205669071392,18.384776310850242,28.24889378365108,50.4975246918104,52.76362383309167,45.387222871640866,48.49742261192857,44.11349000022555,32.403703492039305,35.355339059327385,52.76362383309167,34.29285639896449,35.355339059327385,47.81213235152768,53.17894320123333,51.59457335805772,72.33256528010052,22.583179581272432,52.78257288158659,65.84831053261732,42.426406871192846,42.26109321823088,38.28837943815329,34.292856398964496,46.130250378683186,59.32958789676532,70.7530918052349,79.15806970865322,3.476314756742779,6.216788956335965,6.5189259149503265,5.788094575374859,2.9951842121132413,6.000562186345662,3.9541910681215136,5.028937804874814,5.453337908722221,3.5678505307518016,3.346351578106246,2.340470524962795,2.5267512485228307,6.398158124047375,3.0551936056893942,6.378284252599419,6.3586738906714855,3.6343967810621356,6.217468445620326,4.696694841097979,5.215634187865898,3.4417574182288138,5.768822025685709,2.396037429776706,3.5565725941484536,7.710661339138312,3.8061449381173866,3.549150143247483,6.769026190299927,6.36952575529866,4.996328183868783,3.72918775551471,4.979955862401999,1.740527865770282,8.059202887723272,7.613412279535562,2.7644140051454937,5.850799305130136,4.89677690047385,4.136414021443467,4.252355076917422,3.58735842521236,5.061210390575223,3.4755318148001297,0.0,6.2700657547321015,5.740222007615253,5.314111717488868,6.676471482328118,4.7291569555911455,5.210267564909157,4.941088759823482,3.780492329893682,2.8052474913833603,2.5799422161463936,4.101316984375864,8.428827988532554,4.531047648514768,2.3404705249627957,5.573903924639761,3.7613216754750636
Regal Ware Electric Knife,19.56892937535992,28.851296430343663,34.34008877366562,29.70691611648418,39.775445795803606,52.739719016013275,49.68070522434223,36.05846376402224,44.760243474860786,27.144844842777985,18.000088038101183,39.775445795803606,14.267795554919118,22.60646765741518,45.176658569736944,48.0423927796856,40.450661313356086,43.53804647647723,38.96966775143384,27.220327369702837,30.18887904095863,48.0423927796856,28.851296430343663,30.18887904095863,42.47950428019079,47.868075741170365,46.614021294970236,67.43815274603743,17.147667155780322,47.64348425088844,61.002405405014805,37.062971988482964,37.34903627120512,33.13292340536024,28.851296430343666,41.49048714341026,54.54064983659146,66.08935979571503,74.62987995111087,3.275110293985822,1.272128571331561,2.09444593966952,2.131920411558359,4.192348943433462,1.2661943918974456,2.638977828788786,2.88267922016267,1.2902598725930428,3.6072159466256943,3.5313164006202222,4.497950599018057,4.928896614289115,1.9682995514582644,4.035918500651665,2.697137164844694,2.796795824034221,3.392349665084896,1.3256046625928934,2.042515475483693,3.229044917745935,3.355587575910516,0.8745197199204274,5.106418251696052,3.3405899375296237,2.228437398769877,3.7635172317598906,3.2484044623373323,1.2625785579789903,1.8635330982540004,4.162063832053703,3.338515154725079,1.5737789998336347,5.428542997696941,3.6543464643850037,2.7431557245640574,3.9556997049804834,1.6336591656685004,2.567276033053786,2.996649311548541,3.198142478412034,3.2213647452049607,2.3481639911473553,3.6297856998459075,6.2700657547321015,0.0,1.8280714844906076,1.312250688675748,1.9662078241480851,4.289833432876231,1.3395618409337753,1.7277643420109374,2.765564166860835,4.055099027291423,4.324680112959284,2.415834948261385,3.7886942135167057,2.0664360665259047,4.762373176344848,1.482046054348209,4.587173443964089
SKIL Power Screwdriver-RBS,20.105543329613216,29.401258156997297,34.87680415568564,30.127289370396433,40.30321271330243,53.30912905780282,50.23961506754059,36.59389680727785,45.306139096618885,27.586806875754966,18.321211902017716,40.303212713302436,13.688872712995954,22.88395511677585,45.697991661706034,48.51497672774329,40.96932957511233,44.07187634536339,39.50895597593698,27.807159136212846,30.715218475668532,48.51497672774329,29.401258156997294,30.715218475668532,43.00381027843379,48.38682863510668,47.161155661919764,67.97623760914128,17.821650354878862,48.19222508464414,61.52300579426187,37.59481628581096,37.85025293267337,33.66406043208209,29.4012581569973,41.92868146459918,55.03990919711921,66.56164754761747,75.07109913483718,2.8770845972195667,2.6895058635858673,1.8947985409598167,1.3040078212997648,3.662120891936786,1.7815798419013884,2.6950454108305713,2.134217394594026,1.6877517511566733,3.2652502748442065,3.7716408641124177,4.185663947261149,5.01181754220079,2.5790081527961246,3.4597945148721134,1.9738046482797953,2.599543842739423,3.031901778790221,2.050451641987165,1.7525263328338498,2.667165811817824,3.510642507390379,1.9731339764352465,5.190691725946793,3.036188231636416,3.102170287290294,4.09388989868953,3.131133285838573,2.522479970261031,2.7208328364995977,3.013640685744541,3.530616786638412,1.831152506523789,5.0226034726655815,3.569851151134107,3.2236463980704455,3.824928177000237,2.2147640228718193,2.5281925652750754,3.2281726346034123,2.4237234949206794,3.0818484418116503,2.168108115926337,3.8261175435799943,5.740222007615253,1.8280714844906076,0.0,2.2083611031980874,1.5689017193558066,3.631969379043607,1.5843234552636594,2.0982978990574566,2.9177214491138095,4.179018440303349,4.382885904430721,2.2519983051723855,3.8478875407428714,2.058952300893901,4.695284058725945,2.1429455592442204,3.5012333012224164
Salon Series 795 Hair Dryer,20.474736356326183,29.83243671528936,35.32169834314848,30.71513218675786,40.75868578986586,53.641598269900996,50.576631606579475,36.96426470453532,45.670876993505466,28.159777749100932,18.949718870330024,40.75868578986586,15.231429300542366,23.644297237907974,46.161873454070815,48.86821102309237,41.32456247587234,44.42009527346908,39.87707250894018,28.1226727915041,31.09194062252021,48.86821102309237,29.83243671528936,31.09194062252021,43.46371491317014,48.85429978544328,47.50337108443844,68.29827560259665,17.97204036387388,48.55566961841041,61.85308116597475,38.04532061345647,38.21379415264185,34.0372269494834,29.832436715289365,42.29954193645485,55.38007628345301,66.89365316842904,75.39989004629443,2.4874415431993655,1.3548510292177902,2.665329982584852,2.322669554107109,3.299403660937479,1.588512098321847,1.7893040131574502,2.483308985323138,1.0592165701048581,2.659330003262447,2.524181108908702,3.559137839914575,3.9462397573366443,2.1382010255513704,3.196114483889949,3.0511452725010035,3.021061852401394,2.491555738462725,1.7506369506425703,1.5432576596852683,3.0368651467107224,2.2837620907267726,0.8828406660800336,4.096133738404404,2.6421100147274093,2.988014232540495,2.718002536679584,2.324597074880303,1.8898576376967864,2.043705544952202,4.010936222560524,2.2939881969859655,0.996866761072262,4.428895174014772,4.22883121681463,3.4311379538276676,2.9845641680699173,1.6081224871246296,2.256879703350354,2.177867828145597,2.5772346060936795,2.3198314824613857,2.0884151583987727,2.627147432114328,5.314111717488868,1.312250688675748,2.2083611031980874,0.0,2.652600047961893,3.97549748158218,1.1788874774595228,1.2440366535587266,1.8343574846066415,3.038741747400051,3.2676549152565157,1.5500615581686517,4.438013615152237,1.3004640146913187,3.7814324949450473,1.556765124473096,4.131733982218435
Salton Sandwich Maker,19.494487993896783,28.781881928088886,34.190059072347964,29.288482075316285,39.56669750457874,52.79371272660532,49.73825889026708,36.095205448296646,44.751636555851626,26.778706540433284,17.671993672063756,39.56669750457875,13.454697168882062,22.14722420024065,44.923122815172064,48.088630760245564,40.52220723705635,43.604254212026596,38.989044132664255,27.40996033126191,30.270454973563762,48.088630760245564,28.781881928088886,30.270454973563762,42.24695559969894,47.59588920790459,46.67561131266666,67.47004257105388,17.144244717493628,47.623425752996106,61.03804741709573,36.88145666042409,37.42682959240397,33.19009114676619,28.781881928088893,41.544590458290024,54.58094741247565,66.11224285637132,74.64111323213312,3.5855259367017673,2.8597229161251256,1.6106822114358879,1.5391557132312053,4.483682445069635,2.1904372015666134,3.2327484725436078,2.6166722546543757,2.2328236626547713,3.909281975113702,4.5970645674933746,4.954401975214923,5.677180998619329,2.934419494004939,4.237889875017907,2.2129815530353145,2.8020536744797004,3.645329720484525,2.351216569031749,2.399780080478647,3.183265870796297,4.195290993974715,2.3142649785878526,5.897300699040135,3.6233392937331637,3.084363337816665,4.876390331435072,3.7032504009480056,2.2044081688753785,3.0789865894735526,3.7334553681336087,4.238036221329405,2.4723414680538642,5.737228477233708,3.336840020137998,2.9573932984807954,4.544189355537348,2.1541612437070548,3.3242726704421304,4.115189903055786,3.2332786804988927,3.5900668252702364,2.6242577216685286,4.682793560416242,6.676471482328118,1.9662078241480851,1.5689017193558066,2.652600047961893,0.0,4.2061552230538,2.1238587495302776,2.7617995252000185,3.6398027663423025,4.969931194804294,5.07656452410302,3.0364047953241986,3.5376872588360073,2.8710393168607324,5.409405844298952,2.631573722892555,4.3668879981064395
Stamp Machine 17,21.27855111371108,30.596650210718657,36.02522605421856,31.434066771255846,41.41833917961977,54.30652878057414,51.24328558400062,37.705138952026985,46.385900397074465,28.91832636425442,19.72032791540943,41.41833917961977,14.391682468571895,24.383462453715527,46.78825417279966,49.4716825844423,41.9988102830044,45.091294236689194,40.60790876348529,28.9085324971022,31.85950410612032,49.471682584442306,30.596650210718654,31.85950410612032,44.10566601320361,49.466874599157194,48.172082856064705,68.90134891456854,18.680090562643855,49.26435330336932,62.4559555266217,38.725287169080964,38.891841232267645,34.790124355049095,30.59665021071866,42.90452046383978,55.98300527159631,67.44604467675978,75.93792037300072,3.327533345107831,4.807384849782577,4.413737035081941,3.561483554588585,3.28100621283199,4.522683787641676,3.3099305049501377,3.039515251120133,3.6219403447237553,3.247089869069153,4.016317253949002,3.9098148354256232,4.941459718450496,4.106277753636372,3.091687624079344,3.3231898041444907,3.314088778461563,3.5266102075411796,4.213708539354451,3.087696261555163,2.103246828320914,3.7342983744395264,4.101977659679157,4.980631072577745,2.9112115932876517,5.2621431543378785,4.918281817735764,3.5142532911212476,4.315338686420333,4.883997367935362,1.9444238573999242,3.1448473230830745,3.419615007073023,4.465049597030464,4.355184815800574,4.275053650123312,3.6458142444644905,3.315669134415074,2.5469743932616913,3.658575533126504,3.810022898167826,3.4775245335241483,3.0796756626616393,4.49466902353233,4.7291569555911455,4.289833432876231,3.631969379043607,3.97549748158218,4.2061552230538,0.0,3.5251157782777263,3.362725250093134,3.5433400943876547,3.7595832538579805,4.399806486024636,2.851734278003286,4.697325431114095,3.2841394632078527,3.9098148354256197,3.253247148347021,1.9618717595361341
Super Maxx Ball Shooter-RBS,20.44956992950946,29.852254292331082,35.32371820687016,30.63970880202132,40.74767538869846,53.64558084830317,50.58456257593677,37.01245810745693,45.71323415309927,28.097824909776868,18.90563661132773,40.74767538869846,14.720448357593668,23.589413365561075,46.140882427703026,48.886850518701316,41.347876007601094,44.43756545866261,39.923025465882844,28.180566594311536,31.14595063197949,48.88685051870132,29.852254292331082,31.14595063197949,43.4474054506702,48.829141114904935,47.51576156861946,68.2951418107882,17.94360408319145,48.596560412536995,61.85568403833013,38.04036091798494,38.243907708117185,34.08806459690809,29.85225429233109,42.32993511135954,55.38975447448552,66.89807603806443,75.40311585665772,2.2565320864912377,1.8211425100559993,2.3689756191567386,1.925311393052724,3.1594443358713167,1.5633195239672073,1.702156984193424,2.3265777262073684,1.3439504323704983,2.675329428147437,2.6482444072318407,3.39988359007912,4.08964540922509,2.0964683305932246,3.060747095628358,2.830070066981346,3.0106102533805745,2.4149222673096165,1.7746586183054722,1.3237587226139638,2.843682254009919,2.495971138124714,1.1295981974270077,4.205758495214817,2.415134719443465,2.889862184288636,3.017636217551484,2.263624955145684,1.961580685079263,2.0562525627941755,3.4297618613275977,2.5365319524046197,0.9671857971382389,4.4633360106081295,4.069016369432284,3.407037322304355,2.8888402990317825,1.7864157946261499,2.009792619517855,2.1216229424198856,2.2564791579317673,2.2388160511632607,1.9902070481527518,2.7707822081008104,5.210267564909157,1.3395618409337753,1.5843234552636594,1.1788874774595228,2.1238587495302776,3.5251157782777263,0.0,0.9912985903719317,1.8095419934429715,3.20244105738314,3.4477697716199707,1.392549253021666,4.293339427525853,1.3660207136499294,3.7451431847025476,1.2431236738570675,3.569087064509557
