,74 Chevy Tailgate Support-RBS,Air Compressor 22,B&D Cordless Screwdriver,B&D Elec. Polisher,B&D Weed Trimmer,Battery Op. Toothbrush,Bissel Hand Vacuum,Black & Decker Elec. Knife,Black & Decker Sander,Braun Hand Blender,Bubble Machine,Bumble Ball Toy,Cadillac Slide-Out Visor-RBS,Corvette Vac 23,Crossfire Game,Dazey Fruit & Veg. Stripper-RBS,De walt sander,Dremel Electric Engraver-RBS,Durabuilt Hand Vacuum,Electric Can Opener,Electric Pencil Sharpener,Ertl Bumble Ball,F.Price Remote Control Car,Fisher Price Bubble Mower,Green Eagle Putting Cup,Hair Dryer,Hamilton  Elec. Mixer,Horseman Swimming Toy,Hot Glue Gun 21,Humidifier,Krups Cheese Grater,Mattel Bubble Extinguisher,Mini Pro Hair Dryer,Moen Kitchen Water Faucet,Mr. Coffee Coffee Maker-RBS,Mr. Coffee Iced Tea Maker-RBS,OverRider Toy Car,Paint Sprayer,Pneumatic Air Ratchet,Portable Fan,Power Caulk 20,Presto Popcorn Popper,Presto Salad Shooter,Radio Controlled Truck,Real Power Tool Shop,Regal Ware Electric Knife,SKIL Power Screwdriver-RBS,Salon Series 795 Hair Dryer,Salton Sandwich Maker,Stamp Machine 17,Super Maxx Ball Shooter-RBS,Takka-1000 Pasta Machine,Tape Rewinder 22,Toy Solar Car,Upright Vacuum Cleaner,Wagner Paint Roller,West Bend Iced Tea Maker-RBS,West Bend Mixer,WestBend Food Processor,Wet/Dry Vacuum,bicycle brake 18
Takka-1000 Pasta Machine,45.78174775336825,45.88818279694783,43.7159036938387,34.07999759183996,31.665084650762026,32.86083565153628,36.292488447447326,32.60188974194158,33.64862965128714,23.884527464118868,39.21312916890813,36.56399082204227,40.11935121675245,40.30610242615291,37.466463591870614,37.58246540300437,32.7275356325618,31.412581308270898,39.52959626190579,32.59229464268564,34.166328748596506,34.79752769718255,42.19847090473554,33.953568687254936,36.464041417837535,50.438042043404806,25.250349347726036,35.72088560681881,49.40344630569831,37.92028028867392,37.867006646125276,38.70916283613305,37.374127598689235,32.439556032339134,38.75946854175145,39.33346775949507,28.989966637844695,40.570428266282285,37.747475291008264,34.20230400862678,42.85483932979302,34.45583962230302,29.34494498629789,32.01050645380667,31.385947575979433,32.6389578618027,41.243132231929366,36.63243477006793,44.65644452606658,39.47097805373904,49.72891305475914,0.0,40.69243236581493,35.89740431063787,28.039484699750595,37.418745278391775,39.57829899321363,24.069849618349114,24.30783605515379,41.005245882865125,45.3973884195736
Tape Rewinder 22,35.86502827538794,39.013857441469945,41.18739856368115,34.35226597129108,25.7494281267289,34.509610494555304,37.96655404545755,33.62497386721784,40.150585816412544,29.76912637618507,34.525756028645105,29.57910150824221,34.202883188640094,40.97403389199917,29.09968277455727,36.01275015463541,40.45000261113755,32.39312504824536,45.30939486643438,27.30883923817964,33.95104518777681,35.18354313736228,36.693743258292855,28.381822388683936,32.731329570330885,56.55070141895901,23.32676575137522,25.861376733230635,42.33539935229437,47.01866302704124,33.1296947332144,35.131504773471875,41.77058102807317,33.653343108023776,45.5805326134293,46.222425132013974,31.307144288096833,39.33395938777659,37.66635203339701,39.01643405421284,30.438852367865252,34.47809239867703,31.357247718676184,32.43282311294802,27.794356376638586,31.55323826513705,37.81304886302512,40.485143052549674,47.242334025084446,33.53653611026688,40.53094204049785,40.69243236581493,0.0,32.21125101648466,27.095033536968327,29.598634960235,45.046167444801036,35.28404998468917,29.70056953199781,44.39576595128831,34.96892022751481
Toy Solar Car,37.24676467977702,39.79751401089386,40.371634330219614,39.343029826281565,29.504353518158464,32.04549220703461,36.523825716784586,29.270742550727483,36.108095863691794,24.8776445597409,31.41253635861761,20.17354698528139,29.245109314989936,43.66419617141675,29.197291925928695,37.77616634163391,37.23646082259694,34.90836486537595,43.554436050599406,34.257059264519086,25.999233293252423,27.37607699597914,35.39756697931146,24.44989294267153,31.828237636362314,49.59541503169312,27.509472216648764,25.50087901146604,44.30438002608473,42.46023844003769,33.28360922129356,32.407315082503786,38.37507157220076,30.340921835885055,45.21542736766678,47.16779194487787,19.490380457771202,38.67011871445031,30.73683745335391,31.093504960837887,35.10262211999853,30.01943951978942,30.194848055308913,32.34915704809788,22.731358607597773,34.30819467685688,38.29986719102814,36.73426231533952,42.72263178586658,35.32691574354573,47.04928729616175,35.89740431063787,32.21125101648466,0.0,25.49239427748154,31.49778128845335,46.31411387991593,28.210391230848973,25.278101755994136,38.34850521605663,34.07595786736885
Upright Vacuum Cleaner,37.888573767881454,27.231268643009475,41.88190336855126,31.401283474093077,22.308752045632293,30.278901662906645,19.33973200707626,25.74227283523925,28.734904363076836,22.469393091882502,31.832084151279982,26.250011304145936,30.268487534196982,29.01738815889265,24.395258580628663,32.75169306613452,27.893717357797428,25.99813962072065,31.651930740176855,26.3540622341158,23.75552687575049,29.064593073083007,38.25365665067923,24.092361296928193,30.67543945042279,41.456127773562955,23.554949321437284,23.52915438700643,36.914126279390665,34.351559694221386,26.37698372210806,29.152647082183993,29.974228975595796,27.363865610428928,35.99861357851204,36.90427004939984,24.84062822635862,34.426377155943094,31.90320250784922,25.18556773460527,33.32670393384127,19.319444529872467,23.80588549922265,27.941391213114226,23.47588566617018,26.658470831183806,36.162542333033635,27.883976270825677,39.08606560646801,32.82252817617823,36.24058391412316,28.039484699750595,27.095033536968327,25.49239427748154,0.0,28.575208348923873,35.52184785769205,22.592832267172916,21.29715002313069,28.30830830330356,36.56594073873189
Wagner Paint Roller,36.23491903815743,42.58535503410569,39.67514548255739,36.40642092096377,25.545847926162104,29.92051479500722,34.214239301452906,29.971838422697274,37.6145990056998,27.748264337547692,25.949217265148228,26.52596228524503,32.98884549970861,34.56193835994762,27.46527204867222,35.171843036957554,36.81438905375603,33.642288853109754,37.554941081941244,30.346170944561422,30.87153826588864,31.55717027929432,33.41741702747758,21.605113488770918,32.12879286415708,53.17192559286002,27.437402983049527,22.67034872433163,39.45096218585726,37.96099790986532,33.60582295458709,26.819076158872484,37.72141422648173,26.867050525592617,33.31907688687835,33.086232061979295,30.192887744467708,20.11019802705552,35.49490342474398,36.600896910581284,33.81651088327578,35.14010455481655,33.022257049904454,30.893211161573873,27.730806478533815,34.25369581380539,36.37928279672583,38.078959943152306,46.16292320312885,29.86436472363094,42.41765007465933,37.418745278391775,29.598634960235,31.49778128845335,28.575208348923873,0.0,33.61042770170981,32.332688768024546,28.873836833618,32.693047586678674,37.9591089780867
West Bend Iced Tea Maker-RBS,46.639754440874626,47.83951148763517,51.00579891155535,44.26468343172464,32.435844674529854,46.04328570158054,37.27772362360117,38.74771945803218,39.77410169332971,40.26997423555067,47.08665113805861,43.73922730783407,44.1523257969221,33.77997277963509,42.38757528324932,35.5981676705514,30.65663153599067,40.25813798136037,39.602144852017055,36.628412480339406,28.325182432212554,42.41144745916321,56.51553437015694,38.13388259972813,37.90301170476339,57.15569359666257,39.55664529109318,43.85589429020247,39.21024231792204,36.918146286341134,33.60963869848465,34.96983560217176,45.57779261367635,36.06681513273102,1.101676119623248,9.513462089432853,42.12842973662382,31.96929518238136,46.011101064143894,42.21526191023605,42.97068790100725,37.59565817200918,32.70562465608974,37.942742831915375,37.458337183967906,47.388420954754565,48.063652460996366,44.580658396134474,40.65591050015243,33.847215604926284,45.2081213228822,39.57829899321363,45.046167444801036,46.31411387991593,35.52184785769205,33.61042770170981,0.0,38.12568695781513,30.995480744680325,36.587416154880124,44.830031927077506
West Bend Mixer,40.65334739876045,34.50327156767791,38.07263517467231,27.725923611435995,25.447723627599455,26.64135846684756,31.32543531860571,24.367174528494626,26.67515102461185,18.171208903799368,38.087562603784704,31.099779585548422,33.220987737042016,36.16315023772217,31.26549353645352,32.95303103057942,28.1345103255312,29.53927324253162,34.996635241786336,27.021517632310616,24.950041258710105,32.75645141001551,34.52814604995964,30.56219565373703,22.32597499278371,43.905856324297886,25.817196234772297,29.72210012418679,43.45000550088704,40.065527760818824,30.025425080406663,34.800329810340685,37.10563365232375,30.2493395711524,37.22541386550928,39.47112865650337,18.920411403568963,37.21616468840354,31.16095622961692,28.485076322230608,37.99904319155551,24.47188919215761,25.82289370886745,30.210070424338568,27.845412910130882,30.96433107242988,38.004560156871555,33.350445689013,36.084152930469166,38.57067647073708,44.54763573067589,24.069849618349114,35.28404998468917,28.210391230848973,22.592832267172916,32.332688768024546,38.12568695781513,0.0,20.771862553152147,31.424497089739695,38.207785994799835
WestBend Food Processor,33.7994093235619,31.851947164972426,38.54173585524174,27.82081133739313,16.531582069345113,32.39228812726565,25.26834660777479,21.041190456224673,21.67993723115668,23.10364327619251,33.63893499758418,23.236907256920183,28.695716905200825,26.319209178341215,30.289545286472208,26.063900425625146,22.838601911239053,18.60751783353758,30.492523174179446,15.847704013005254,19.225171600378207,25.602832620456304,40.38955923199293,24.417827235503516,25.263203900306536,50.416448361553556,20.689598403023815,26.03171320178919,38.11576010767352,35.58434980003223,20.677683428898984,27.25530617192569,34.471267845040046,26.79956602457899,29.90357932060187,32.6253772531699,23.882049614553672,35.000626831936806,30.83394351369148,20.22292679280364,28.881325924810245,27.51783736641086,16.235585107415154,21.53005331336987,16.669853657335118,28.354297732773766,34.45116593973706,32.849998824496836,36.89219778502961,25.083758533405906,37.90559339841871,24.30783605515379,29.70056953199781,25.278101755994136,21.29715002313069,28.873836833618,30.995480744680325,20.771862553152147,0.0,30.288106014093156,31.467299740798005
Wet/Dry Vacuum,45.17330081542786,36.72865349460661,46.10203756005707,42.85968185931661,26.996758462282624,40.14975865252669,30.914248897694044,32.506931702931446,36.64400342091068,37.78916118765121,39.890839083018115,36.7532209633443,41.27482036967387,34.181676289720876,35.66881819760921,40.293141567182985,33.06058204132161,39.33813193117396,25.813969447913863,35.21002631571364,29.814806330759836,35.83027272186273,50.36389807166472,34.12655397804542,32.358516122914715,54.987982037525526,37.96459316486011,37.86531952917586,41.326653218337675,38.93010569594643,31.998710773638667,32.08655634453623,41.385807231319006,39.02592857367511,35.799990003913194,37.7896609681862,36.84969354459494,38.76157744538533,41.09620434816065,34.952237503872986,40.009111642447834,28.91285950902422,31.00901426523634,37.46445512585257,33.81427707240547,43.329549993989126,44.63726231730195,43.02585951590742,43.81010372947359,38.886689943692915,44.86746062230602,41.005245882865125,44.39576595128831,38.34850521605663,28.30830830330356,32.693047586678674,36.587416154880124,31.424497089739695,30.288106014093156,0.0,43.8718873432637
bicycle brake 18,34.272093490363076,45.920115585709375,45.86514199459106,39.031508905959164,29.54931252737922,45.63986263899671,42.53096312154603,32.26685684118203,40.045265514556554,37.707796037265744,39.17394915263335,33.52267946196468,29.24835535775758,45.99455864258302,29.21041106529721,34.94160759208038,38.80671582936397,31.36416935857618,47.36273791478984,34.800582200440466,32.719485628684865,37.57774998520315,52.9599310633493,33.148971352742834,33.81369495789701,62.59588542795927,31.576667560570243,39.3602895815788,41.92244341149159,48.902535397503776,34.2700869328029,34.9865501220922,48.02768378787868,32.09411174782422,43.93911112215741,45.55990276062228,36.08787081867864,44.6506522828099,39.43162895812376,41.08754235232747,36.59295411356246,39.65079518052034,32.618606381467956,33.11363808179016,24.929587443009254,42.86373781914787,45.208518729296756,47.42411831835221,41.164078421531045,31.142951351036224,39.74308535749736,45.3973884195736,34.96892022751481,34.07595786736885,36.56594073873189,37.9591089780867,44.830031927077506,38.207785994799835,31.467299740798005,43.8718873432637,0.0
